CompraID,ProveedorID,Fecha_compra,Fecha_facturacion,Fecha_pago,Precio_total,Costo_envio,Aprobacion
11420,7154,2016-07-29,2016-08-12,2016-09-16,1307.17,6.67,No Aplica
11354,7240,2016-07-25,2016-08-15,2016-09-10,1088.32,5.88,No Aplica
11389,7245,2016-07-27,2016-08-09,2016-09-15,180851.13,976.6,No Aplica
11355,7255,2016-07-25,2016-08-08,2016-09-19,1601.83,8.01,No Aplica
11402,7239,2016-07-28,2016-08-14,2016-09-22,80145.66,408.74,No Aplica
11356,10050,2016-07-25,2016-08-15,2016-09-10,2339.94,10.53,No Aplica
11390,8004,2016-07-27,2016-08-13,2016-09-09,206596.0,991.66,No Aplica
11403,660,2016-07-28,2016-08-13,2016-09-14,75112.81,405.61,No Aplica
11357,17033,2016-07-25,2016-08-12,2016-09-17,1174.78,5.29,No Aplica
11391,8150,2016-07-27,2016-08-15,2016-09-18,3058.09,16.21,No Aplica
11335,98450,2016-07-24,2016-08-08,2016-09-11,3573.08,18.58,No Aplica
11336,8320,2016-07-24,2016-08-15,2016-09-19,18659.38,98.89,No Aplica
11358,3089,2016-07-25,2016-08-09,2016-09-16,31795.94,146.26,No Aplica
11421,28750,2016-07-29,2016-08-15,2016-09-13,755.08,3.93,No Aplica
11373,2000,2016-07-26,2016-08-11,2016-09-15,82212.71,369.96,No Aplica
11392,653,2016-07-27,2016-08-16,2016-09-11,37158.46,193.22,No Aplica
11374,8673,2016-07-26,2016-08-16,2016-09-13,67633.94,338.17,No Aplica
11404,12331,2016-07-28,2016-08-15,2016-09-16,178.5,0.96,No Aplica
11422,8664,2016-07-29,2016-08-15,2016-09-18,73025.66,350.52,No Aplica
11393,8735,2016-07-27,2016-08-11,2016-09-15,827.36,3.81,No Aplica
11375,90056,2016-07-26,2016-08-08,2016-09-25,3298.71,18.14,No Aplica
11423,8920,2016-07-29,2016-08-11,2016-09-16,1003.08,4.81,No Aplica
11359,28776,2016-07-25,2016-08-13,2016-09-22,905.82,4.8,No Aplica
11337,173357,2016-07-24,2016-08-08,2016-09-09,445.51,2.32,No Aplica
11424,90017,2016-07-29,2016-08-09,2016-09-17,548.4,2.69,No Aplica
11376,9819,2016-07-26,2016-08-13,2016-09-21,57167.03,280.12,No Aplica
11377,8892,2016-07-26,2016-08-11,2016-09-10,44679.3,227.86,No Aplica
11360,9260,2016-07-25,2016-08-08,2016-09-24,489.72,2.5,No Aplica
11378,9165,2016-07-26,2016-08-16,2016-09-25,241458.92,1134.86,No Aplica
11405,90010,2016-07-28,2016-08-13,2016-09-21,1148.73,6.09,No Aplica
11338,1587,2016-07-24,2016-08-12,2016-09-17,37981.65,197.5,No Aplica
11361,90024,2016-07-25,2016-08-14,2016-09-18,14084.68,69.01,No Aplica
11425,1601,2016-07-29,2016-08-16,2016-09-17,6059.4,30.3,No Aplica
11379,90057,2016-07-26,2016-08-11,2016-09-23,156.12,0.86,No Aplica
11406,9622,2016-07-28,2016-08-16,2016-09-22,667.8,3.61,No Aplica
11407,9625,2016-07-28,2016-08-15,2016-09-18,5899.29,31.27,No Aplica
11408,3664,2016-07-28,2016-08-14,2016-09-15,114615.21,607.46,No Aplica
11339,9815,2016-07-24,2016-08-15,2016-09-25,99995.96,529.98,No Aplica
11409,90058,2016-07-28,2016-08-14,2016-09-24,473.82,2.56,No Aplica
11426,60,2016-07-31,2016-08-21,2016-09-30,2310.34,11.55,No Aplica
11489,4466,2016-08-04,2016-08-18,2016-09-16,7292.98,37.92,No Aplica
11490,287,2016-08-04,2016-08-21,2016-09-29,124.8,0.66,No Aplica
11427,388,2016-07-31,2016-08-15,2016-09-20,383.76,2.11,No Aplica
11491,480,2016-08-04,2016-08-17,2016-09-20,316219.81,1454.61,Frank Delahunt
11457,516,2016-08-02,2016-08-15,2016-09-27,29808.83,152.03,No Aplica
11458,1128,2016-08-02,2016-08-21,2016-09-28,215610.62,991.81,No Aplica
11444,1189,2016-08-01,2016-08-21,2016-09-16,1120.75,5.6,No Aplica
11475,1273,2016-08-03,2016-08-19,2016-09-23,7192.38,36.68,No Aplica
11428,11567,2016-07-31,2016-08-16,2016-10-02,78463.6,384.47,No Aplica
11429,90046,2016-07-31,2016-08-19,2016-09-22,239.04,1.1,No Aplica
11508,1485,2016-08-05,2016-08-17,2016-09-23,28958.92,130.32,No Aplica
11430,4380,2016-07-31,2016-08-19,2016-09-15,6145.69,30.73,No Aplica
11509,1650,2016-08-05,2016-08-21,2016-09-20,261.12,1.28,No Aplica
11459,1392,2016-08-02,2016-08-22,2016-09-15,251777.71,1258.89,Frank Delahunt
11476,90047,2016-08-03,2016-08-16,2016-09-19,6633.17,30.51,No Aplica
11460,2242,2016-08-02,2016-08-19,2016-09-24,34498.7,169.04,No Aplica
11492,1590,2016-08-04,2016-08-18,2016-09-24,33530.84,160.95,No Aplica
11493,3960,2016-08-04,2016-08-17,2016-10-02,830637.82,4319.32,Frank Delahunt
11445,2555,2016-08-01,2016-08-21,2016-09-19,16612.74,88.05,No Aplica
11461,2450,2016-08-02,2016-08-18,2016-10-01,1544.76,7.72,No Aplica
11477,2496,2016-08-03,2016-08-15,2016-09-23,3196.85,15.03,No Aplica
11494,17037,2016-08-04,2016-08-18,2016-09-28,661.2,3.37,No Aplica
11431,3252,2016-07-31,2016-08-21,2016-10-01,231400.99,1087.58,No Aplica
11462,2561,2016-08-02,2016-08-22,2016-10-01,78939.96,434.17,No Aplica
11446,1655,2016-08-01,2016-08-16,2016-09-20,8177.57,44.98,No Aplica
11478,17031,2016-08-03,2016-08-19,2016-09-17,11437.62,61.76,No Aplica
11495,90011,2016-08-04,2016-08-23,2016-09-19,1999.03,10.59,No Aplica
11447,9744,2016-08-01,2016-08-16,2016-09-27,19931.19,105.64,No Aplica
11448,90052,2016-08-01,2016-08-16,2016-09-21,94.08,0.44,No Aplica
11432,3924,2016-07-31,2016-08-15,2016-09-21,46392.45,231.96,No Aplica
11463,17032,2016-08-02,2016-08-20,2016-09-30,670.37,3.42,No Aplica
11464,12546,2016-08-02,2016-08-22,2016-09-22,487618.33,2389.33,Frank Delahunt
11496,4550,2016-08-04,2016-08-17,2016-09-28,2233.63,12.28,No Aplica
11510,4692,2016-08-05,2016-08-23,2016-09-29,27183.37,138.64,No Aplica
11433,90032,2016-07-31,2016-08-18,2016-09-15,1575.68,8.19,No Aplica
11479,4848,2016-08-03,2016-08-22,2016-09-16,801.72,4.33,No Aplica
11511,4950,2016-08-05,2016-08-20,2016-09-22,4834.29,26.11,No Aplica
11465,8352,2016-08-02,2016-08-15,2016-09-18,38406.97,211.24,No Aplica
11497,9552,2016-08-04,2016-08-17,2016-09-18,216943.54,997.94,No Aplica
11434,10000,2016-07-31,2016-08-22,2016-09-23,62801.96,307.73,No Aplica
11466,5455,2016-08-02,2016-08-21,2016-09-20,2225.45,11.13,No Aplica
11435,4425,2016-07-31,2016-08-16,2016-10-02,573657.32,2983.02,Frank Delahunt
11480,5992,2016-08-03,2016-08-22,2016-09-19,10267.53,55.44,No Aplica
11481,6213,2016-08-03,2016-08-22,2016-09-29,39142.77,191.8,No Aplica
11449,8112,2016-08-01,2016-08-17,2016-09-24,155316.19,823.18,No Aplica
11436,6215,2016-07-31,2016-08-23,2016-09-30,936.8,4.87,No Aplica
11467,6355,2016-08-02,2016-08-20,2016-09-26,882.0,4.5,No Aplica
11512,6359,2016-08-05,2016-08-16,2016-09-20,9137.04,46.6,No Aplica
11450,6785,2016-08-01,2016-08-23,2016-09-29,69971.92,321.87,No Aplica
11482,6830,2016-08-03,2016-08-18,2016-09-22,843.2,3.88,No Aplica
11451,10754,2016-08-01,2016-08-18,2016-09-19,138828.0,763.55,No Aplica
11483,17035,2016-08-03,2016-08-16,2016-09-16,452627.45,2127.35,Frank Delahunt
11498,9206,2016-08-04,2016-08-21,2016-09-16,8237.12,38.71,No Aplica
11437,7153,2016-07-31,2016-08-17,2016-09-22,63559.14,330.51,No Aplica
11513,90027,2016-08-05,2016-08-22,2016-09-24,104.49,0.49,No Aplica
11438,7154,2016-07-31,2016-08-20,2016-09-28,1508.92,7.39,No Aplica
11499,7240,2016-08-04,2016-08-16,2016-09-18,840.28,4.03,No Aplica
11514,7245,2016-08-05,2016-08-22,2016-09-21,153198.11,811.95,No Aplica
11468,7255,2016-08-02,2016-08-20,2016-09-28,1166.15,6.3,No Aplica
11500,7749,2016-08-04,2016-08-18,2016-09-22,1126.36,5.29,No Aplica
11484,7239,2016-08-03,2016-08-18,2016-09-15,61411.05,300.91,No Aplica
11485,10050,2016-08-03,2016-08-16,2016-10-02,1862.92,9.13,No Aplica
11452,8004,2016-08-01,2016-08-16,2016-09-20,190924.9,973.72,No Aplica
11515,660,2016-08-05,2016-08-22,2016-09-26,72135.01,375.1,No Aplica
11486,17033,2016-08-03,2016-08-20,2016-09-25,950.04,4.56,No Aplica
11453,8150,2016-08-01,2016-08-17,2016-09-30,4426.87,20.81,No Aplica
11469,98450,2016-08-02,2016-08-22,2016-10-02,1768.84,8.31,No Aplica
11501,8320,2016-08-04,2016-08-23,2016-09-26,16194.76,84.21,No Aplica
11470,3089,2016-08-02,2016-08-20,2016-10-02,31734.13,145.98,No Aplica
11516,28750,2016-08-05,2016-08-15,2016-09-30,1733.34,8.49,No Aplica
11517,2000,2016-08-05,2016-08-16,2016-09-15,68750.89,336.88,No Aplica
11471,653,2016-08-02,2016-08-19,2016-09-18,29078.06,136.67,No Aplica
11487,8673,2016-08-03,2016-08-18,2016-09-19,49679.64,248.4,No Aplica
11502,12331,2016-08-04,2016-08-19,2016-09-23,402.24,2.21,No Aplica
11503,8664,2016-08-04,2016-08-23,2016-09-24,76152.61,411.22,No Aplica
11454,8735,2016-08-01,2016-08-19,2016-09-19,1033.9,5.48,No Aplica
11439,90056,2016-07-31,2016-08-19,2016-09-24,2513.16,11.31,No Aplica
11488,8920,2016-08-03,2016-08-23,2016-09-24,1125.01,6.08,No Aplica
11518,28776,2016-08-05,2016-08-21,2016-09-30,779.4,3.51,No Aplica
11519,173357,2016-08-05,2016-08-23,2016-09-17,232.44,1.28,No Aplica
11440,90017,2016-07-31,2016-08-17,2016-09-18,242.16,1.14,No Aplica
11441,90037,2016-07-31,2016-08-23,2016-09-18,81.6,0.38,No Aplica
11455,9819,2016-08-01,2016-08-17,2016-09-28,48878.03,259.05,No Aplica
11520,8892,2016-08-05,2016-08-19,2016-10-02,38796.84,197.86,No Aplica
11472,9260,2016-08-02,2016-08-19,2016-09-16,173.71,0.96,No Aplica
11442,9165,2016-07-31,2016-08-22,2016-10-02,236320.93,1205.24,No Aplica
11473,90010,2016-08-02,2016-08-20,2016-09-16,1850.52,9.07,No Aplica
11504,1587,2016-08-04,2016-08-16,2016-09-27,35023.0,182.12,No Aplica
11505,90024,2016-08-04,2016-08-18,2016-10-02,12027.19,64.95,No Aplica
11506,1601,2016-08-04,2016-08-18,2016-09-20,4593.94,23.89,No Aplica
11507,90057,2016-08-04,2016-08-18,2016-09-16,127.08,0.65,No Aplica
11443,9622,2016-07-31,2016-08-17,2016-09-17,572.4,2.8,No Aplica
11521,9625,2016-08-05,2016-08-23,2016-09-28,6294.46,28.33,No Aplica
11456,3664,2016-08-01,2016-08-19,2016-09-25,113536.38,556.33,No Aplica
11474,9815,2016-08-02,2016-08-16,2016-09-21,99048.18,495.24,No Aplica
11522,90058,2016-08-05,2016-08-16,2016-09-16,1535.82,6.91,No Aplica
11564,60,2016-08-09,2016-08-25,2016-09-28,2765.9,12.45,No Aplica
11621,1703,2016-08-12,2016-08-25,2016-10-02,3869.94,18.58,No Aplica
11565,105,2016-08-09,2016-08-23,2016-09-22,428.52,2.1,No Aplica
11566,200,2016-08-09,2016-08-29,2016-10-07,297.48,1.64,No Aplica
11540,4466,2016-08-08,2016-08-24,2016-10-02,12242.43,64.88,No Aplica
11541,287,2016-08-08,2016-08-27,2016-09-26,500.88,2.6,No Aplica
11567,388,2016-08-09,2016-08-23,2016-10-06,767.52,3.53,No Aplica
11606,480,2016-08-11,2016-08-28,2016-10-01,418579.14,1967.32,Frank Delahunt
11542,516,2016-08-08,2016-08-27,2016-09-26,41910.17,226.31,No Aplica
11607,2396,2016-08-11,2016-08-28,2016-09-27,30.63,0.16,No Aplica
11523,1003,2016-08-07,2016-08-29,2016-09-22,373.56,1.94,No Aplica
11543,1128,2016-08-08,2016-08-26,2016-09-28,320636.32,1571.12,Frank Delahunt
11608,1189,2016-08-11,2016-08-27,2016-09-24,5274.99,26.37,No Aplica
11544,1273,2016-08-08,2016-08-24,2016-10-04,4806.19,21.63,No Aplica
11545,11567,2016-08-08,2016-08-29,2016-10-07,120191.38,637.01,No Aplica
11587,90046,2016-08-10,2016-08-25,2016-10-09,2269.45,12.03,No Aplica
11524,1485,2016-08-07,2016-08-30,2016-09-25,40048.68,196.24,No Aplica
11525,2876,2016-08-07,2016-08-26,2016-10-07,516.72,2.74,No Aplica
11609,4380,2016-08-11,2016-08-25,2016-09-22,8511.09,39.15,No Aplica
11588,1650,2016-08-10,2016-08-22,2016-09-23,11416.44,58.22,No Aplica
11526,1392,2016-08-07,2016-08-26,2016-09-24,345173.73,1622.32,Frank Delahunt
11622,90047,2016-08-12,2016-08-25,2016-09-28,19818.0,109.0,No Aplica
11527,2242,2016-08-07,2016-08-25,2016-09-30,44092.54,207.23,No Aplica
11546,1590,2016-08-08,2016-08-29,2016-09-28,36450.2,196.83,No Aplica
11589,3960,2016-08-10,2016-08-30,2016-10-05,1104864.79,5855.78,Frank Delahunt
11547,2555,2016-08-08,2016-08-24,2016-10-07,26134.74,143.74,No Aplica
11623,2450,2016-08-12,2016-08-29,2016-10-04,707.66,3.26,No Aplica
11590,2496,2016-08-10,2016-08-30,2016-09-23,9588.92,47.94,No Aplica
11610,17037,2016-08-11,2016-08-27,2016-09-28,8782.86,39.52,No Aplica
11528,3252,2016-08-07,2016-08-26,2016-10-09,295020.92,1386.6,Frank Delahunt
11548,2561,2016-08-08,2016-08-25,2016-09-24,40432.0,185.99,No Aplica
11568,1655,2016-08-09,2016-08-28,2016-09-29,9375.07,50.63,No Aplica
11624,17031,2016-08-12,2016-08-30,2016-09-29,11327.76,52.11,No Aplica
11625,90011,2016-08-12,2016-08-25,2016-10-07,5265.21,25.8,No Aplica
11591,9744,2016-08-10,2016-08-28,2016-09-22,27607.07,143.56,No Aplica
11626,90051,2016-08-12,2016-08-28,2016-09-23,734.28,3.82,No Aplica
11569,90052,2016-08-09,2016-08-27,2016-09-30,477.61,2.58,No Aplica
11611,3924,2016-08-11,2016-08-22,2016-09-22,68362.19,348.65,No Aplica
11570,3951,2016-08-09,2016-08-24,2016-09-27,361.68,1.81,No Aplica
11571,3950,2016-08-09,2016-08-23,2016-09-30,955.34,4.87,No Aplica
11612,90053,2016-08-11,2016-08-27,2016-10-09,1131.62,5.21,No Aplica
11592,17032,2016-08-10,2016-08-30,2016-09-30,2086.01,11.47,No Aplica
11549,12546,2016-08-08,2016-08-24,2016-09-22,623497.05,3242.18,Frank Delahunt
11593,4550,2016-08-10,2016-08-29,2016-09-30,3349.15,17.42,No Aplica
11529,4692,2016-08-07,2016-08-29,2016-09-26,48181.14,216.82,No Aplica
11572,90032,2016-08-09,2016-08-22,2016-09-30,4236.47,19.06,No Aplica
11594,4848,2016-08-10,2016-08-24,2016-09-27,3316.08,17.91,No Aplica
11627,4950,2016-08-12,2016-08-28,2016-09-24,13892.17,76.41,No Aplica
11573,8352,2016-08-09,2016-08-24,2016-10-01,58519.48,292.6,No Aplica
11550,9552,2016-08-08,2016-08-29,2016-09-30,374887.98,1836.95,Frank Delahunt
11574,10000,2016-08-09,2016-08-30,2016-10-02,81877.22,417.57,No Aplica
11613,5270,2016-08-11,2016-08-28,2016-09-25,163.8,0.9,No Aplica
11595,5455,2016-08-10,2016-08-30,2016-10-03,3800.55,20.9,No Aplica
11614,4425,2016-08-11,2016-08-22,2016-09-22,901839.64,4869.93,Frank Delahunt
11530,5992,2016-08-07,2016-08-30,2016-09-25,8491.68,38.21,No Aplica
11531,6213,2016-08-07,2016-08-26,2016-10-04,55450.43,304.98,No Aplica
11532,5612,2016-08-07,2016-08-22,2016-10-09,5.22,0.03,No Aplica
11551,8112,2016-08-08,2016-08-24,2016-10-07,261353.27,1228.36,Frank Delahunt
11615,6215,2016-08-11,2016-08-23,2016-10-01,2699.32,12.96,No Aplica
11628,6355,2016-08-12,2016-08-30,2016-10-06,1131.9,5.66,No Aplica
11533,6359,2016-08-07,2016-08-28,2016-09-24,6533.25,34.63,No Aplica
11596,6785,2016-08-10,2016-08-23,2016-10-05,101836.95,458.27,No Aplica
11575,6830,2016-08-09,2016-08-26,2016-09-25,653.05,3.27,No Aplica
11597,10754,2016-08-10,2016-08-24,2016-09-27,289181.69,1301.32,Frank Delahunt
11552,17035,2016-08-08,2016-08-29,2016-09-28,608923.57,2922.83,Frank Delahunt
11616,9206,2016-08-11,2016-08-27,2016-10-02,17931.19,87.86,No Aplica
11598,7153,2016-08-10,2016-08-28,2016-10-03,160131.1,768.63,No Aplica
11534,90027,2016-08-07,2016-08-26,2016-09-22,48.6,0.23,No Aplica
11553,7154,2016-08-08,2016-08-22,2016-10-02,2451.88,13.24,No Aplica
11629,7240,2016-08-12,2016-08-30,2016-09-30,1654.31,9.1,No Aplica
11630,7245,2016-08-12,2016-08-26,2016-09-29,219221.45,1008.42,No Aplica
11554,7255,2016-08-08,2016-08-30,2016-09-23,4394.09,21.09,No Aplica
11555,7749,2016-08-08,2016-08-26,2016-10-04,5725.47,26.34,No Aplica
11576,7239,2016-08-09,2016-08-23,2016-09-29,103895.9,488.31,No Aplica
11617,10050,2016-08-11,2016-08-27,2016-09-23,2428.9,11.66,No Aplica
11577,8004,2016-08-09,2016-08-24,2016-09-27,303351.66,1638.1,Frank Delahunt
11599,660,2016-08-10,2016-08-23,2016-09-23,96571.16,531.14,No Aplica
11600,17033,2016-08-10,2016-08-27,2016-10-03,5878.52,31.16,No Aplica
11601,8150,2016-08-10,2016-08-29,2016-09-30,4331.13,23.82,No Aplica
11631,98450,2016-08-12,2016-08-25,2016-09-22,3585.28,16.13,No Aplica
11618,8320,2016-08-11,2016-08-25,2016-10-03,20502.92,110.72,No Aplica
11578,3089,2016-08-09,2016-08-29,2016-10-06,43218.31,220.41,No Aplica
11579,28750,2016-08-09,2016-08-25,2016-09-30,2345.04,11.02,No Aplica
11580,2000,2016-08-09,2016-08-22,2016-09-22,127826.59,575.22,No Aplica
11602,653,2016-08-10,2016-08-26,2016-10-01,60507.95,302.54,No Aplica
11535,8673,2016-08-07,2016-08-22,2016-09-27,82661.82,429.84,No Aplica
11581,12331,2016-08-09,2016-08-23,2016-09-29,2322.18,10.91,No Aplica
11632,8664,2016-08-12,2016-08-29,2016-10-01,103395.98,568.68,No Aplica
11536,8735,2016-08-07,2016-08-23,2016-10-08,4329.72,22.51,No Aplica
11633,90056,2016-08-12,2016-08-23,2016-10-01,3486.08,16.38,No Aplica
11556,8920,2016-08-08,2016-08-27,2016-10-08,868.71,4.78,No Aplica
11557,28776,2016-08-08,2016-08-30,2016-09-27,1763.42,8.46,No Aplica
11558,173357,2016-08-08,2016-08-23,2016-09-24,697.32,3.49,No Aplica
11603,90017,2016-08-10,2016-08-29,2016-09-28,1450.86,6.67,No Aplica
11559,90037,2016-08-08,2016-08-29,2016-09-28,1243.49,6.09,No Aplica
11619,9819,2016-08-11,2016-08-23,2016-09-29,75848.2,379.24,No Aplica
11604,8892,2016-08-10,2016-08-23,2016-09-23,61877.83,334.14,No Aplica
11634,9099,2016-08-12,2016-08-30,2016-09-30,236.64,1.25,No Aplica
11537,9260,2016-08-07,2016-08-27,2016-09-28,1259.16,5.67,No Aplica
11560,9165,2016-08-08,2016-08-27,2016-10-03,441424.19,2427.83,Frank Delahunt
11620,6280,2016-08-11,2016-08-24,2016-10-03,1490.88,7.75,No Aplica
11561,9751,2016-08-08,2016-08-28,2016-09-23,795.2,4.29,No Aplica
11582,90010,2016-08-09,2016-08-29,2016-09-22,6723.06,36.98,No Aplica
11562,1587,2016-08-08,2016-08-30,2016-09-26,48003.28,249.62,No Aplica
11583,90024,2016-08-09,2016-08-26,2016-10-06,45380.81,245.06,No Aplica
11584,1601,2016-08-09,2016-08-25,2016-09-28,8072.69,44.4,No Aplica
11585,90057,2016-08-09,2016-08-26,2016-09-27,840.72,4.2,No Aplica
11563,9622,2016-08-08,2016-08-28,2016-09-30,1207.68,6.16,No Aplica
11538,9625,2016-08-07,2016-08-25,2016-10-06,8834.69,47.71,No Aplica
11539,3664,2016-08-07,2016-08-28,2016-09-23,154239.69,786.62,No Aplica
11605,9815,2016-08-10,2016-08-26,2016-10-02,117300.12,586.5,No Aplica
11586,90058,2016-08-09,2016-08-24,2016-09-24,2309.04,11.08,No Aplica
11685,60,2016-08-17,2016-09-01,2016-10-02,2180.18,11.34,No Aplica
11666,105,2016-08-16,2016-08-31,2016-10-03,214.26,0.99,No Aplica
11716,4466,2016-08-19,2016-09-02,2016-09-29,4334.43,20.37,No Aplica
11667,388,2016-08-16,2016-08-31,2016-10-08,234.52,1.29,No Aplica
11686,480,2016-08-17,2016-09-01,2016-10-07,261170.36,1253.62,Frank Delahunt
11717,516,2016-08-19,2016-08-29,2016-10-09,24836.18,124.18,No Aplica
11668,1128,2016-08-16,2016-09-04,2016-09-29,235097.07,1269.52,No Aplica
11653,1189,2016-08-15,2016-09-02,2016-10-08,10435.19,57.39,No Aplica
11669,1273,2016-08-16,2016-08-29,2016-09-29,6894.98,34.47,No Aplica
11687,11567,2016-08-17,2016-09-01,2016-10-12,73149.63,358.43,No Aplica
11654,90046,2016-08-15,2016-09-02,2016-10-16,450.65,2.25,No Aplica
11700,1485,2016-08-18,2016-09-04,2016-10-02,35960.1,165.42,No Aplica
11701,2876,2016-08-18,2016-09-06,2016-10-01,52.68,0.24,No Aplica
11702,4380,2016-08-18,2016-09-01,2016-10-10,5535.26,25.46,No Aplica
11703,1392,2016-08-18,2016-09-03,2016-10-01,279881.62,1539.35,Frank Delahunt
11704,90047,2016-08-18,2016-09-01,2016-10-12,3542.1,19.48,No Aplica
11635,2242,2016-08-14,2016-09-06,2016-10-10,29123.06,157.26,No Aplica
11636,1590,2016-08-14,2016-09-06,2016-10-03,14959.1,73.3,No Aplica
11670,3960,2016-08-16,2016-09-01,2016-10-13,895189.29,4028.35,Frank Delahunt
11688,2555,2016-08-17,2016-08-31,2016-10-11,12719.48,68.69,No Aplica
11671,2450,2016-08-16,2016-09-06,2016-09-29,10475.3,50.28,No Aplica
11637,2496,2016-08-14,2016-09-05,2016-10-15,11394.32,52.41,No Aplica
11655,17037,2016-08-15,2016-09-03,2016-10-06,403.4,1.9,No Aplica
11656,3252,2016-08-15,2016-09-03,2016-10-15,256077.2,1408.42,Frank Delahunt
11689,2561,2016-08-17,2016-09-01,2016-10-07,33902.94,159.34,No Aplica
11690,1655,2016-08-17,2016-09-06,2016-10-10,6339.12,29.16,No Aplica
11638,17031,2016-08-14,2016-09-01,2016-10-04,6477.45,31.74,No Aplica
11657,90011,2016-08-15,2016-08-29,2016-10-06,678.12,3.66,No Aplica
11658,9744,2016-08-15,2016-08-30,2016-10-11,8894.73,41.81,No Aplica
11718,3924,2016-08-19,2016-09-04,2016-10-11,69502.92,319.71,No Aplica
11639,3950,2016-08-14,2016-08-30,2016-10-15,21.58,0.11,No Aplica
11672,90053,2016-08-16,2016-09-04,2016-10-12,503.36,2.62,No Aplica
11640,17032,2016-08-14,2016-09-06,2016-10-14,2006.76,10.23,No Aplica
11705,12546,2016-08-18,2016-09-04,2016-10-16,534989.64,2407.45,Frank Delahunt
11706,4550,2016-08-18,2016-09-03,2016-10-04,1139.67,5.58,No Aplica
11673,4692,2016-08-16,2016-09-06,2016-10-16,25283.41,134.0,No Aplica
11691,90032,2016-08-17,2016-09-01,2016-10-02,2122.23,10.82,No Aplica
11659,4848,2016-08-15,2016-09-03,2016-10-12,1646.67,8.4,No Aplica
11641,4950,2016-08-14,2016-09-03,2016-10-08,4219.93,23.21,No Aplica
11719,8352,2016-08-19,2016-09-04,2016-10-13,55029.65,291.66,No Aplica
11692,9552,2016-08-17,2016-08-31,2016-10-16,188674.06,886.77,No Aplica
11674,10000,2016-08-16,2016-09-06,2016-10-08,56944.29,261.94,No Aplica
11642,5455,2016-08-14,2016-09-02,2016-09-30,3837.86,18.81,No Aplica
11693,4425,2016-08-17,2016-08-31,2016-10-15,548391.07,2687.12,Frank Delahunt
11675,5992,2016-08-16,2016-08-30,2016-09-30,6983.21,34.92,No Aplica
11660,6213,2016-08-15,2016-08-30,2016-10-15,42990.58,214.95,No Aplica
11720,8112,2016-08-19,2016-09-03,2016-10-03,140933.91,718.76,No Aplica
11676,6215,2016-08-16,2016-09-05,2016-10-02,1484.91,6.68,No Aplica
11677,6355,2016-08-16,2016-08-30,2016-10-04,543.9,2.61,No Aplica
11643,6359,2016-08-14,2016-08-30,2016-10-04,5319.1,25.0,No Aplica
11678,6785,2016-08-16,2016-08-31,2016-10-05,59530.9,327.42,No Aplica
11644,6830,2016-08-14,2016-08-29,2016-10-04,16330.76,89.82,No Aplica
11707,10754,2016-08-18,2016-08-29,2016-10-15,109748.74,537.77,No Aplica
11679,17035,2016-08-16,2016-08-29,2016-10-13,473658.8,2131.46,Frank Delahunt
11708,9206,2016-08-18,2016-09-01,2016-10-04,8130.88,38.22,No Aplica
11694,7153,2016-08-17,2016-09-02,2016-10-13,57877.28,300.96,No Aplica
11709,90027,2016-08-18,2016-09-01,2016-10-15,1424.04,7.55,No Aplica
11661,7154,2016-08-15,2016-08-29,2016-10-08,1598.17,7.99,No Aplica
11662,7240,2016-08-15,2016-08-31,2016-10-14,978.23,4.6,No Aplica
11680,7245,2016-08-16,2016-08-30,2016-10-14,155894.56,763.88,No Aplica
11721,7255,2016-08-19,2016-08-29,2016-10-01,822.32,4.44,No Aplica
11722,7239,2016-08-19,2016-09-01,2016-10-16,56019.14,302.5,No Aplica
11645,10050,2016-08-14,2016-08-30,2016-10-07,4074.28,19.15,No Aplica
11695,8004,2016-08-17,2016-08-30,2016-10-10,192619.43,982.36,No Aplica
11696,660,2016-08-17,2016-08-29,2016-09-30,73209.5,380.69,No Aplica
11681,17033,2016-08-16,2016-09-03,2016-10-05,2173.62,11.95,No Aplica
11723,8150,2016-08-19,2016-09-01,2016-10-12,4817.02,23.6,No Aplica
11697,98450,2016-08-17,2016-08-31,2016-09-30,10938.86,57.98,No Aplica
11698,8320,2016-08-17,2016-09-01,2016-10-08,12966.02,58.35,No Aplica
11663,3089,2016-08-15,2016-09-03,2016-10-15,40370.73,193.78,No Aplica
11682,28750,2016-08-16,2016-08-30,2016-10-12,4114.76,21.81,No Aplica
11724,2000,2016-08-19,2016-08-31,2016-09-30,59675.91,316.28,No Aplica
11646,653,2016-08-14,2016-08-30,2016-10-05,35556.74,174.23,No Aplica
11710,8673,2016-08-18,2016-09-05,2016-10-01,63738.62,350.56,No Aplica
11711,12331,2016-08-18,2016-09-01,2016-10-10,306.24,1.44,No Aplica
11647,8664,2016-08-14,2016-09-05,2016-10-16,72772.34,385.69,No Aplica
11664,8735,2016-08-15,2016-08-30,2016-10-10,1036.6,5.39,No Aplica
11683,90056,2016-08-16,2016-09-05,2016-09-30,2826.08,12.72,No Aplica
11712,8920,2016-08-18,2016-09-02,2016-10-04,953.94,4.29,No Aplica
11713,28776,2016-08-18,2016-08-29,2016-09-29,502.2,2.66,No Aplica
11699,90017,2016-08-17,2016-09-04,2016-10-13,366.84,1.8,No Aplica
11648,9819,2016-08-14,2016-09-04,2016-10-05,51831.09,233.24,No Aplica
11725,8892,2016-08-19,2016-09-03,2016-09-29,43727.03,196.77,No Aplica
